ID Referencia Projeto;Logradouro;Bairro;Municipio;Latitude;Longitude;N°. Projeto;Family Case
2037630;Rua Manuel da Nóbrega, 611 - Paraíso, São Paulo, 04001-083;Vila Mariana;São Paulo;-23,57239236;-46,65212111;84522.22112024.26;158147
2037632;Rua Manuel da Nóbrega, 611 - Paraíso, São Paulo, 04001-083;Vila Mariana;São Paulo;-23,57247094;-46,65220399;84522.22112024.26;158147
1747216;Avenida Brigadeiro Luís Antônio, 3652 - Jardim Paulista, São Paulo, 01402-001;Pinheiros;Pinheiros;-23,57652837;-46,65859668;84524.22112024.26;158195
2477347;Avenida São José, 971 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51545988;-46,76556388;84128.14112024.26;151803
2477588;Avenida São José, 1367 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51322435;-46,76254268;84128.14112024.26;151803
2477636;Avenida São José, 1360 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51324423;-46,76255783;84128.14112024.26;151803
2477637;Avenida São José, 1332 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51328645;-46,76271281;84128.14112024.26;151803
2477646;Avenida São José, 1272 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51334817;-46,76293983;84128.14112024.26;151803
2477647;Avenida São José, 1202 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51343692;-46,76319659;84128.14112024.26;151803
2477648;Avenida São José, 1198 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51348051;-46,76333426;84128.14112024.26;151803
2477649;Avenida São José, 1271 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51354204;-46,76348196;84128.14112024.26;151803
2477650;Avenida São José, 1196 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51368395;-46,76370907;84128.14112024.26;151803
2477651;Avenida São José, 1219 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51387111;-46,76392699;84128.14112024.26;151803
2477652;Avenida São José, 1174 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51404957;-46,76411542;84128.14112024.26;151803
2477653;Avenida São José, 1166 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51411199;-46,76418479;84128.14112024.26;151803
2477654;Avenida São José, 1154 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51423706;-46,76430397;84128.14112024.26;151803
2477655;Avenida São José, 1128 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51441564;-46,7644826;84128.14112024.26;151803
2477658;Avenida São José, 1100 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51462118;-46,7646714;84128.14112024.26;151803
2477659;Avenida São José, 1068 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51482651;-46,76487977;84128.14112024.26;151803
2477660;Avenida São José, 1039 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51503195;-46,76507835;84128.14112024.26;151803
2477661;Avenida São José, 1010 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51519257;-46,76524696;84128.14112024.26;151803
2477662;Avenida São José, 1006 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51522824;-46,76528661;84128.14112024.26;151803
2477663;Avenida São José, 982 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51535309;-46,76542536;84128.14112024.26;151803
2477342;Avenida São José, 868 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,5156669;-46,76641857;84128.14112024.26;151803
2477343;Avenida São José, 878 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51565029;-46,76629105;84128.14112024.26;151803
2477344;Avenida São José, 882 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51564159;-46,76626155;84128.14112024.26;151803
2477345;Avenida São José, 920 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51559086;-46,76595732;84128.14112024.26;151803
2477346;Avenida São José, 953 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51551283;-46,7656723;84128.14112024.26;151803
2473533;Rua José Anacleto da Silva, 171 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51448724;-46,76533548;84113.14112024.26;151804
2473534;Rua José Anacleto da Silva, 161 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51460339;-46,76544474;84113.14112024.26;151804
2477395;Rua José Anacleto da Silva, 203 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51425516;-46,76509737;84113.14112024.26;151804
2477397;Rua José Anacleto da Silva, 227 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51407648;-46,76492852;84113.14112024.26;151804
2477398;Rua José Anacleto da Silva, 240 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51395141;-46,76480935;84113.14112024.26;151804
2477400;Rua José Anacleto da Silva, 257 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51385331;-46,76470033;84113.14112024.26;151804
2477401;Rua José Anacleto da Silva, 262 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51376403;-46,76461101;84113.14112024.26;151804
2477402;Rua José Anacleto da Silva, 287 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51362112;-46,76447202;84113.14112024.26;151804
2477403;Rua José Anacleto da Silva, 315 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,5134246;-46,76428335;84113.14112024.26;151804
2477404;Rua José Anacleto da Silva, 339 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51323722;-46,76408501;84113.14112024.26;151804
2477405;Rua José Anacleto da Silva, 359 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51311249;-46,76393646;84113.14112024.26;151804
2477406;Rua José Anacleto da Silva, 358 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,5130592;-46,76385742;84113.14112024.26;151804
2477407;Rua José Anacleto da Silva, 373 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,5129795;-46,76371927;84113.14112024.26;151804
2477408;Rua José Anacleto da Silva, 392 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51290893;-46,76357145;84113.14112024.26;151804
2477409;Rua José Anacleto da Silva, 407 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51286523;-46,76344357;84113.14112024.26;151804
2477410;Rua José Anacleto da Silva, 424 - Ayrosa, Osasco, 06283-110;Osasco;Osasco;-23,51282198;-46,76327652;84113.14112024.26;151804
2477411;Rua José Altair Martins, 393 - Ayrosa, Osasco, 06280-110;Osasco;Osasco;-23,51287405;-46,76306375;84113.14112024.26;151804
2477412;Rua José Altair Martins, 406 - Ayrosa, Osasco, 06280-110;Osasco;Osasco;-23,51293128;-46,76295406;84113.14112024.26;151804
2477413;Rua José Altair Martins, 427 - Ayrosa, Osasco, 06280-110;Osasco;Osasco;-23,51304489;-46,76276942;84113.14112024.26;151804
2477587;Rua José Altair Martins, 454 - Ayrosa, Osasco, 06280-110;Osasco;Osasco;-23,51319264;-46,7625683;84113.14112024.26;151804
2470866;Avenida Ônix, 136 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,51135662;-46,77224601;84157.14112024.26;151764
2470960;Avenida Ônix, 314 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,51084443;-46,77043745;84157.14112024.26;151764
2470962;Avenida Ônix, 294 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,51092268;-46,77070288;84157.14112024.26;151764
2470963;Avenida Ônix, 270 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,51097451;-46,7709092;84157.14112024.26;151764
2470965;Avenida Ônix, 224 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,51117623;-46,77153711;84157.14112024.26;151764
2470966;Avenida Ônix, 186 - Ayrosa, Osasco, 06280-030;Osasco;Osasco;-23,5112537;-46,77184747;84157.14112024.26;151764
2471077;Avenida Luís Rink, 646 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51447937;-46,7731789;84150.14112024.26;151766
2471079;Avenida Luís Rink, 657 - Mutinga, Osasco, 06290-195;Osasco;Osasco;-23,51423716;-46,77303857;84150.14112024.26;151766
2471080;Avenida Luís Rink, 660 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51374416;-46,77271862;84150.14112024.26;151766
2471081;Avenida Luís Rink, 660 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51398603;-46,77288832;84150.14112024.26;151766
2471082;Avenida Luís Rink, 660 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51390533;-46,77283828;84150.14112024.26;151766
2471083;Avenida Luís Rink, 673 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51342136;-46,77251845;84150.14112024.26;151766
2471087;Avenida Luís Rink, 707 - Mutinga, Osasco, 06286-000;Osasco;Osasco;-23,51308809;-46,77244545;84150.14112024.26;151766
2473406;Avenida São José, 348 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51713029;-46,77113843;84158.14112024.26;151779
2473407;Avenida São José, 307 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51722582;-46,77147265;84158.14112024.26;151779
2473408;Avenida São José, 284 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51731243;-46,77179696;84158.14112024.26;151779
2473409;Avenida São José, 268 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51734698;-46,77193451;84158.14112024.26;151779
2473410;Avenida São José, 252 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51739034;-46,77209177;84158.14112024.26;151779
2473414;Avenida São José, 394 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51701682;-46,77080211;84158.14112024.26;151779
2471004;Avenida São José, 442 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51687825;-46,77035383;84170.14112024.26;151780
2473415;Avenida São José, 403 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51697718;-46,77066733;84170.14112024.26;151780
2473416;Avenida São José, 418 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51693768;-46,77054352;84170.14112024.26;151780
2473417;Avenida São José, 449 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51684044;-46,77023278;84170.14112024.26;151780
2473418;Avenida São José, 467 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51678738;-46,77008645;84170.14112024.26;151780
2473419;Avenida São José, 487 - Ayrosa, Osasco, 06283-125;Osasco;Osasco;-23,51672773;-46,76994093;84170.14112024.26;151780
2473478;Rua Rodrigues Alves, 110 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51294574;-46,77067118;84161.14112024.26;151788
2473480;Rua Rodrigues Alves, 131 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51278289;-46,77069838;84161.14112024.26;151788
2473482;Rua Rodrigues Alves, 154 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51262038;-46,7706962;84161.14112024.26;151788
2473484;Rua Rodrigues Alves, 188 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51237761;-46,77060483;84161.14112024.26;151788
2473485;Rua Rodrigues Alves, 201 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,5122793;-46,77051539;84161.14112024.26;151788
2473470;Rua Rodrigues Alves, 16 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51386018;-46,77045819;84175.14112024.26;151790
2473474;Rua Rodrigues Alves, 25 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51374214;-46,77051537;84175.14112024.26;151790
2473475;Rua Rodrigues Alves, 58 - Ayrosa, Osasco, 06280-040;Osasco;Osasco;-23,51347965;-46,77057061;84175.14112024.26;151790
2473582;Rua Belfort Matos, 48 - Ayrosa, Osasco, 06283-010;Osasco;Osasco;-23,51286916;-46,77025889;84142.14112024.26;151793
2473583;Rua Belfort Matos, 85 - Ayrosa, Osasco, 06283-010;Osasco;Osasco;-23,51290036;-46,769897;84142.14112024.26;151793
2477381;Rua Belfort Matos, 126 - Ayrosa, Osasco, 06283-010;Osasco;Osasco;-23,51292276;-46,76951541;84142.14112024.26;151793
2477382;Rua Belfort Matos, 117 - Ayrosa, Osasco, 06283-010;Osasco;Osasco;-23,5129309;-46,76959386;84142.14112024.26;151793
2473561;Rua Nina Rodrigues, 604 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51179282;-46,76803151;84165.14112024.26;151794
2473565;Rua Nina Rodrigues, 546 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51170901;-46,76825561;84165.14112024.26;151794
2473566;Rua Nina Rodrigues, 512 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51169675;-46,76853941;84165.14112024.26;151794
2473567;Rua Nina Rodrigues, 506 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51176631;-46,76877535;84165.14112024.26;151794
2473568;Rua Nina Rodrigues, 504 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51177434;-46,76886358;84165.14112024.26;151794
2473569;Rua Antônio de Campos Tolêdo, 517 - Ayrosa, Osasco, 06283-060;Osasco;Osasco;-23,51173745;-46,76893164;84165.14112024.26;151794
2473572;Rua Nina Rodrigues, 509 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,51189929;-46,76899255;84165.14112024.26;151794
2473573;Rua Nina Rodrigues, 462 - Ayrosa, Osasco, 06283-030;Osasco;Osasco;-23,5120413;-46,76920987;84165.14112024.26;151794
2473526;Rua Ciriema, 175 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51314816;-46,76636538;84166.14112024.26;151796
2473527;Rua Ciriema, 149 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51333051;-46,76621114;84166.14112024.26;151796
2473528;Rua Ciriema, 117 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51358575;-46,76599911;84166.14112024.26;151796
2473529;Rua Ciriema, 118 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,5138498;-46,76580679;84180.14112024.26;151797
2473530;Rua Ciriema, 67 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51398611;-46,76573027;84180.14112024.26;151797
2473531;Rua Ciriema, 62 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51413135;-46,76566367;84180.14112024.26;151797
2473532;Rua Ciriema, 8 - Ayrosa, Osasco, 06283-050;Osasco;Osasco;-23,51442182;-46,76553045;84180.14112024.26;151797
2473649;Avenida São José, 828 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51569839;-46,76680235;84163.14112024.26;151799
2473650;Avenida São José, 795 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51573492;-46,76700495;84163.14112024.26;151799
2473651;Avenida São José, 796 - Ayrosa, Osasco, 06283-120;Osasco;Osasco;-23,51575314;-46,76714249;84163.14112024.26;151799
2473662;Rua João Marcheti, 186 - Ayrosa, Osasco, 06283-080;Osasco;Osasco;-23,5143432;-46,76768368;84182.14112024.26;151800
